date,price,earnings,trailing_pe,cape
1921.11,7.06,0.3325,21.233082706766915,5.83819699320089
1921.12,7.31,0.29,25.20689655172414,6.11415884941727
1922.01,7.3,0.3233,22.57964738632849,6.287087290347128
1922.02,7.46,0.3567,20.913933277263805,6.4613058726969825
1922.03,7.74,0.39,19.846153846153847,6.82138724903604
1922.04,8.21,0.4233,19.395227970706358,7.273253390209859
1922.05,8.53,0.4567,18.677468797897962,7.593467258919378
1922.06,8.45,0.49,17.24489795918367,7.557987351755127
1922.07,8.51,0.5233,16.26218230460539,7.602095045774032
1922.08,8.83,0.5567,15.86132566912161,8.020030689895775
1922.09,9.06,0.59,15.355932203389832,8.265083002284303
1922.1,9.26,0.6233,14.856409433659554,8.432151998761896
1922.11,8.8,0.6567,13.400335008375212,7.998253772269837
1922.12,8.78,0.69,12.72463768115942,7.964679864939999
1923.01,8.9,0.7142,12.461495379445536,8.154200483069156
1923.02,9.28,0.7383,12.569416226466206,8.533360579065967
1923.03,9.43,0.7625,12.3672131147541,8.700737500978533
1923.04,9.1,0.7867,11.567306470064828,8.372809668463814
1923.05,8.67,0.8108,10.693142575234337,8.00049786759821
1923.06,8.34,0.835,9.988023952095809,7.671825282673079
1923.07,8.06,0.8592,9.380819366852887,7.34598511949065
1923.08,8.1,0.8833,9.170157364428846,7.44178317421737
1923.09,8.15,0.9075,8.980716253443527,7.458183867189794
1923.1,8.03,0.9317,8.618654073199528,7.317400395621481
1923.11,8.27,0.9558,8.652437748482946,7.546327911916236
1923.12,8.55,0.98,8.724489795918368,7.809739144938745
1924.01,8.83,0.9758,9.048985447837671,8.07224944603738
1924.02,8.87,0.9717,9.12833178964701,8.16206622085036
1924.03,8.7,0.9675,8.992248062015502,8.058077044116095
1924.04,8.5,0.9633,8.823834734765908,7.923620348327982
1924.05,8.47,0.9592,8.830275229357799,7.899698330665295
1924.06,8.63,0.955,9.036649214659686,8.051676946396649
1924.07,9.03,0.9508,9.497265460664703,8.377712139971836
1924.08,9.34,0.9467,9.865849794021337,8.717418308548332
1924.09,9.25,0.9425,9.814323607427056,8.581670375209054
1924.1,9.13,0.9383,9.730363423212193,8.419491035872428
1924.11,9.64,0.9342,10.318989509740955,8.888327361250973
1924.12,10.16,0.93,10.924731182795698,9.310639680416376
1925.01,10.58,0.9567,11.058848123758754,9.692618852254997
1925.02,10.67,0.9833,10.851215295433745,9.830804722819575
1925.03,10.39,1.01,10.287128712871288,9.518537538810032
1925.04,10.28,1.037,9.91321118611379,9.476566787903069
1925.05,10.61,1.063,9.981185324553152,9.72900769402133
1925.06,10.8,1.09,9.908256880733944,9.796386180450611
1925.07,11.1,1.117,9.937332139659803,9.963993891787798
1925.08,11.25,1.143,9.84251968503937,10.11091845848894
1925.09,11.51,1.17,9.837606837606838,10.3592476113485
1925.1,11.89,1.197,9.933166248955722,10.718495997022927
1925.11,12.26,1.223,10.024529844644317,10.88631744030793
1925.12,12.46,1.25,9.968,11.14736523913725
1926.01,12.65,1.249,10.128102481985588,11.340966188506233
1926.02,12.67,1.248,10.15224358974359,11.389435672748007
1926.03,11.81,1.248,9.463141025641026,10.712352062732482
1926.04,11.48,1.247,9.206094627105053,10.395587685954728
1926.05,11.56,1.246,9.2776886035313,10.575158463806096
1926.06,12.11,1.245,9.726907630522087,11.197979740229954
1926.07,12.62,1.244,10.144694533762058,11.869694058481278
1926.08,13.12,1.243,10.555108608205952,12.488808219521875
1926.09,13.32,1.242,10.72463768115942,12.692614823344718
1926.1,13.02,1.242,10.483091787439614,12.426517521583348
1926.11,13.19,1.241,10.628525382755841,12.615251212344482
1926.12,13.49,1.24,10.879032258064516,13.009052728993133
1927.01,13.4,1.229,10.903173311635475,13.185930628677792
1927.02,13.66,1.218,11.215106732348112,13.633966132216212
1927.03,13.87,1.208,11.4817880794702,14.033257507604494
1927.04,14.21,1.197,11.871345029239766,14.488222209157056
1927.05,14.7,1.186,12.39460370994941,15.002347055737118
1927.06,14.89,1.175,12.672340425531916,15.12033348174753
1927.07,15.22,1.164,13.075601374570448,15.820802594477753
1927.08,16.03,1.153,13.902862098872507,16.86286185276381
1927.09,16.94,1.143,14.820647419072618,17.818723713516423
1927.1,16.68,1.132,14.734982332155479,17.53723785226109
1927.11,17.06,1.121,15.218554861730597,18.13130143495243
1927.12,17.46,1.11,15.72972972972973,18.646624021402527
1928.01,17.53,1.133,15.472197705207416,18.80612857170077
1928.02,17.32,1.155,14.995670995670995,18.86885051958404
1928.03,18.25,1.177,15.505522514868309,19.94341779906454
1928.04,19.4,1.2,16.166666666666668,21.257909249487497
1928.05,20.0,1.222,16.366612111292962,21.83273217874003
1928.06,19.02,1.245,15.277108433734938,20.913421576866707
1928.07,19.16,1.268,15.110410094637224,21.081905435296793
1928.08,19.78,1.29,15.333333333333334,21.76213150257924
1928.09,21.17,1.312,16.135670731707318,23.004649446159235
1928.1,21.6,1.335,16.179775280898877,23.578344239585043
1928.11,23.06,1.357,16.9933677229182,25.121984571109593
1928.12,23.15,1.38,16.77536231884058,25.301591027426145
1929.01,24.86,1.399,17.769835596854897,27.083199620832772
1929.02,24.99,1.418,17.623413258110013,27.13167279824738
1929.03,25.43,1.438,17.684283727399166,27.67574843786188
1929.04,25.28,1.457,17.350720658888125,27.5684544728983
1929.05,25.66,1.476,17.384823848238483,27.698586875008132
1929.06,26.15,1.495,17.49163879598662,27.935467830288687
1929.07,28.48,1.514,18.8110964332893,29.933289406842214
1929.08,30.1,1.533,19.634703196347033,31.480313247173004
1929.09,31.3,1.552,20.167525773195877,32.5637885987767
1929.1,27.99,1.572,17.80534351145038,28.96106716435479
1929.11,20.58,1.591,12.935260842237586,21.17103600009704
1929.12,21.4,1.61,13.291925465838508,22.007373176418334
1930.01,21.71,1.557,13.943481053307645,22.310724294336847
1930.02,23.07,1.503,15.34930139720559,23.69711774933588
1930.03,23.94,1.45,16.51034482758621,24.58660779266885
1930.04,25.46,1.397,18.224767358625627,25.843436862018308
1930.05,23.94,1.343,17.82576321667908,24.309760633908166
1930.06,21.52,1.29,16.682170542635657,21.866899333389473
1930.07,21.06,1.237,17.0250606305578,21.548797592546645
1930.08,20.79,1.183,17.57396449704142,21.300602241118145
1930.09,20.78,1.13,18.389380530973455,21.07258178844731
1930.1,17.92,1.077,16.638811513463327,18.214870154658627
1930.11,16.62,1.023,16.246334310850443,16.93971137777516
1930.12,15.51,0.97,15.989690721649485,16.05500185653132
1931.01,15.98,0.94,17.0,16.705478731547604
1931.02,17.2,0.91,18.901098901098898,18.161492436976086
1931.03,17.53,0.88,19.920454545454547,18.579561032791283
1931.04,15.86,0.85,18.658823529411766,16.87231533160966
1931.05,14.33,0.82,17.475609756097562,15.401539999110106
1931.06,13.87,0.79,17.556962025316455,15.062476074643241
1931.07,14.33,0.76,18.855263157894736,15.516750095516311
1931.08,13.9,0.73,19.04109589041096,15.006276602886537
1931.09,11.83,0.7,16.900000000000002,12.81774526110688
1931.1,10.25,0.67,15.298507462686567,11.145926407660927
1931.11,10.39,0.64,16.234375,11.415600295644674
1931.12,8.44,0.61,13.836065573770492,9.306032867968314
1932.01,8.3,0.5933,13.989549974717681,9.312406455177843
1932.02,8.23,0.5767,14.270851395873072,9.3369322510084
1932.03,8.26,0.56,14.749999999999998,9.413065028012209
1932.04,6.28,0.5433,11.558991349162525,7.192233196115484
1932.05,5.51,0.5267,10.461363204860453,6.390857289881442
1932.06,4.77,0.51,9.352941176470587,5.565059371528964
1932.07,5.01,0.4933,10.156091627812689,5.838763671851199
1932.08,7.53,0.4767,15.796098174952801,8.83465320518121
1932.09,8.26,0.46,17.956521739130434,9.761168564063706
1932.1,7.12,0.4433,16.061357996841867,8.478606607689082
1932.11,7.05,0.4267,16.522146707288492,8.463309567122897
1932.12,6.82,0.41,16.634146341463417,8.25707399910068
1933.01,7.09,0.4125,17.187878787878788,8.728046162813529
1933.02,6.25,0.415,15.060240963855422,7.826051751316596
1933.03,6.23,0.4175,14.922155688622755,7.874681322943168
1933.04,6.89,0.42,16.404761904761905,8.723101646068113
1933.05,8.87,0.4225,20.994082840236686,11.249651251932447
1933.06,10.39,0.425,24.447058823529414,13.098875517269521
1933.07,11.23,0.4275,26.269005847953217,13.754304493874534
1933.08,10.67,0.43,24.813953488372093,12.999527050367737
1933.09,10.58,0.4325,24.46242774566474,12.922920614885996
