Jahr;Damodaran_Branche;Trailing_KGV;Forward_KGV
2026;Healthcare Products;43.06516270029824;42.334138463548705
2026;Healthcare Support Services;83.7666088261665;55.2883534141048
2026;Heathcare Information and Technology;506.5468687021162;37.38008400739415
2026;Homebuilding;11.453496315687763;14.347905676674683
2026;Hospitals/Healthcare Facilities;18.804233489397635;15.65186538384646
2026;Hotel/Gaming;46.60333945899176;29.067223680852234
2026;Household Products;33.071795886517144;16.850918279056067
2026;Information Services;24.917027503636273;13.216406137942396
2026;Insurance (General);33.96447508386147;21.507733994086156
2026;Insurance (Life);12.557446866578934;9.29918190529985
2026;Insurance (Prop/Cas.);18.334441657372928;16.357471629790005
2026;Investments & Asset Management;75.30490832859047;18.770767258468545
2026;Machinery;35.761035877267844;24.06151389061749
2026;Metals & Mining;54.1176014151896;29.816398023177317
2026;Office Equipment & Services;18.55152694828409;10.311300073982958
2026;Oil/Gas (Integrated);16.24390548286594;21.896552012711908
2026;Oil/Gas (Production and Exploration);30.983413096602018;16.144658214240128
2026;Oil/Gas Distribution;23.71726394001627;42.52455384030175
2026;Oilfield Svcs/Equip.;33.30034533821973;21.21722527083615
2026;Packaging & Container;16.42821628874671;15.27783507913951
2026;Paper/Forest Products;12.85053914674168;16.64287528075918
2026;Power;24.741171913768937;17.593770652741394
2026;Precious Metals;26.798624420328615;16.451797046608633
2026;Publishing & Newspapers;15.180436765971056;13.50887930681605
2026;R.E.I.T.;36.95445006717891;45.11272906105418
2026;Real Estate (Development);11.353163449905937;12.34121907088668
2026;Real Estate (General/Diversified);40.24898788383488;14.326923076923077
2026;Real Estate (Operations & Services);107.33525597759802;93.58544014223776
2026;Recreation;119.01498691997652;38.01528526208744
2026;Reinsurance;15.421107266435987;8.1384
2026;Restaurant/Dining;48.32886275673705;31.89787096408461
2026;Retail (Automotive);54.82641508404895;21.881623571266463
2026;Retail (Building Supply);23.465276718235696;23.139041642225948
2026;Retail (Distributors);28.796599056717547;43.84333584228416
2026;Retail (General);51.004021101765886;23.969941526698733
2026;Retail (Grocery and Food);20.541451245026416;14.338597015683874
2026;Retail (REITs);368.6869306176905;44.38685147282873
2026;Retail (Special Lines);314.0097616349124;21.520800324058715
2026;Rubber& Tires;;7.3
2026;Semiconductor;100.18440334282508;37.29265731599145
2026;Semiconductor Equip;46.82523406292883;41.58371842712142
2026;Shipbuilding & Marine;18.873176612753507;11.564871509098312
2026;Shoe;24.474827662843577;17.104491249794627
2026;Software (Entertainment);39.340287731341554;18.52404911072549
2026;Software (Internet);67.21143650446582;64.81226092980671
2026;Software (System & Application);79.1742086869903;34.133892735516035
2026;Steel;47.575359734833086;16.853381956237047
2026;Telecom (Wireless);107.13575943262582;35.626845444954895
2026;Telecom. Equipment;84.71608418708595;39.473957570050814
2026;Telecom. Services;16.78771582738809;26.49875359641569
2026;Tobacco;23.20849327075583;17.640465594812504
2026;Transportation;28.86782830570481;19.762586774599423
2026;Transportation (Railroads);21.52936812241127;20.47395891194937
2026;Trucking;37.42267866557278;46.16900984809447
2026;Utility (General);19.920098071696465;18.129464149422144
2026;Utility (Water);23.065743309076115;21.299658594290136
2026;Total Market;57.86385472116818;27.65973019802466
2026;Total Market (without financials);61.558599091216195;30.88918504993331
